7680, 1.10, 2, 34020, 34197
7680, 1.10, 4, 42343, 42474
7680, 1.10, 8, 41287, 41694
7680, 1.10, 16, 36029, 36235
10240, 1.10, 2, 55614, 55820
10240, 1.10, 4, 39435, 39718
10240, 1.10, 8, 72904, 73098
10240, 1.10, 16, 77138, 77355
12800, 1.10, 2, 115358, 115920
12800, 1.10, 4, 157701, 158252
12800, 1.10, 8, 73508, 74077
12800, 1.10, 16, 121358, 121964
1024, 1.10, 2, 1061, 1065
1024, 1.10, 4, 554, 568
1024, 1.10, 8, 880, 885
1024, 1.10, 16, 684, 688
2048, 1.10, 2, 2811, 2823
2048, 1.10, 4, 3940, 3950
2048, 1.10, 8, 3000, 3011
2048, 1.10, 16, 1973, 1984
4096, 1.10, 2, 10044, 10079
4096, 1.10, 4, 15229, 15264
4096, 1.10, 8, 7581, 7659
4096, 1.10, 16, 18445, 18481
7680, 1.10, 2, 25514, 25629
7680, 1.10, 4, 30046, 30305
7680, 1.10, 8, 66238, 66368
7680, 1.10, 16, 71806, 71929
10240, 1.10, 2, 48879, 49092
10240, 1.10, 4, 53298, 53672
10240, 1.10, 8, 74414, 74628
10240, 1.10, 16, 113359, 113575
12800, 1.10, 2, 73206, 73867
12800, 1.10, 4, 154682, 155154
12800, 1.10, 8, 73108, 73479
12800, 1.10, 16, 120368, 120927
1024, 1.10, 2, 630, 634
1024, 1.10, 4, 1049, 1061
1024, 1.10, 8, 383, 386
1024, 1.10, 16, 1003, 1006
2048, 1.10, 2, 3344, 3359
2048, 1.10, 4, 2940, 2954
2048, 1.10, 8, 2387, 2399
2048, 1.10, 16, 2085, 2100
4096, 1.10, 2, 11595, 11674
4096, 1.10, 4, 10634, 10667
4096, 1.10, 8, 20109, 20144
4096, 1.10, 16, 7466, 7534
7680, 1.10, 2, 40143, 40264
7680, 1.10, 4, 39323, 39439
7680, 1.10, 8, 50579, 50697
7680, 1.10, 16, 42320, 42432
10240, 1.10, 2, 79484, 79691
10240, 1.10, 4, 64785, 64982
10240, 1.10, 8, 131593, 131821
10240, 1.10, 16, 47147, 47401
12800, 1.10, 2, 171405, 171718
12800, 1.10, 4, 99377, 99695
12800, 1.10, 8, 97290, 97913
12800, 1.10, 16, 184504, 184836
1024, 1.10, 2, 659, 662
1024, 1.10, 4, 655, 659
1024, 1.10, 8, 598, 602
1024, 1.10, 16, 577, 580
2048, 1.10, 2, 2801, 2810
2048, 1.10, 4, 1658, 1668
2048, 1.10, 8, 2922, 2932
2048, 1.10, 16, 2369, 2379
4096, 1.10, 2, 10798, 10832
4096, 1.10, 4, 15465, 15540
4096, 1.10, 8, 19518, 19600
4096, 1.10, 16, 19067, 19101
7680, 1.10, 2, 37015, 37211
7680, 1.10, 4, 21151, 21386
7680, 1.10, 8, 44085, 44199
7680, 1.10, 16, 47877, 48123
10240, 1.10, 2, 46932, 47227
10240, 1.10, 4, 72319, 72731
10240, 1.10, 8, 88931, 89151
10240, 1.10, 16, 67860, 68114
12800, 1.10, 2, 119609, 120133
12800, 1.10, 4, 75852, 76176
12800, 1.10, 8, 145557, 146020
12800, 1.10, 16, 119604, 120086
1024, 1.10, 2, 480, 484
1024, 1.10, 4, 513, 517
1024, 1.10, 8, 835, 839
1024, 1.10, 16, 589, 593
2048, 1.10, 2, 2382, 2392
2048, 1.10, 4, 4426, 4436
2048, 1.10, 8, 2325, 2339
2048, 1.10, 16, 2867, 2880
4096, 1.10, 2, 11646, 11710
4096, 1.10, 4, 10251, 10329
4096, 1.10, 8, 11624, 11708
4096, 1.10, 16, 10804, 10840
7680, 1.10, 2, 43512, 43653
7680, 1.10, 4, 31149, 31311
7680, 1.10, 8, 31221, 31474
7680, 1.10, 16, 25153, 25360
10240, 1.10, 2, 52279, 52478
10240, 1.10, 4, 62684, 62896
10240, 1.10, 8, 56573, 56788
10240, 1.10, 16, 86174, 86392
12800, 1.10, 2, 110909, 111322
12800, 1.10, 4, 108098, 108417
12800, 1.10, 8, 116945, 117284
12800, 1.10, 16, 77176, 77809
1024, 1.10, 2, 1043, 1048
1024, 1.10, 4, 810, 814
1024, 1.10, 8, 936, 940
1024, 1.10, 16, 952, 957
2048, 1.10, 2, 2610, 2622
2048, 1.10, 4, 3304, 3316
2048, 1.10, 8, 3112, 3124
2048, 1.10, 16, 4651, 4673
4096, 1.10, 2, 8450, 8491
4096, 1.10, 4, 10535, 10598
4096, 1.10, 8, 7638, 7715
4096, 1.10, 16, 8694, 8734
7680, 1.10, 2, 43885, 44145
7680, 1.10, 4, 61474, 61595
7680, 1.10, 8, 77943, 78063
7680, 1.10, 16, 46155, 46272
10240, 1.10, 2, 45130, 45466
10240, 1.10, 4, 80207, 80421
10240, 1.10, 8, 44076, 44459
10240, 1.10, 16, 51562, 51766
12800, 1.10, 2, 104188, 104597
12800, 1.10, 4, 62606, 62926
12800, 1.10, 8, 116162, 116484
12800, 1.10, 16, 205182, 205851
1024, 1.10, 2, 457, 461
1024, 1.10, 4, 702, 705
1024, 1.10, 8, 607, 612
1024, 1.10, 16, 1029, 1033
2048, 1.10, 2, 2630, 2640
2048, 1.10, 4, 1435, 1445
2048, 1.10, 8, 1548, 1558
2048, 1.10, 16, 4756, 4766
4096, 1.10, 2, 11734, 11769
4096, 1.10, 4, 17259, 17295
4096, 1.10, 8, 8626, 8773
4096, 1.10, 16, 8594, 8629
7680, 1.10, 2, 34420, 34667
7680, 1.10, 4, 47710, 47852
7680, 1.10, 8, 27194, 27836
7680, 1.10, 16, 43764, 43887
10240, 1.10, 2, 47150, 47362
10240, 1.10, 4, 93530, 93927
10240, 1.10, 8, 54933, 55143
10240, 1.10, 16, 82017, 82227
12800, 1.10, 2, 83304, 83809
12800, 1.10, 4, 78346, 78674
12800, 1.10, 8, 121911, 122389
12800, 1.10, 16, 118903, 119231
1024, 1.10, 2, 830, 834
1024, 1.10, 4, 1000, 1014
1024, 1.10, 8, 639, 643
1024, 1.10, 16, 1047, 1051
2048, 1.10, 2, 2397, 2408
2048, 1.10, 4, 5792, 5804
2048, 1.10, 8, 2826, 2837
2048, 1.10, 16, 3281, 3292
4096, 1.10, 2, 12360, 12435
4096, 1.10, 4, 17638, 17696
4096, 1.10, 8, 8657, 8709
4096, 1.10, 16, 11399, 11464
7680, 1.10, 2, 20462, 20619
7680, 1.10, 4, 40302, 40437
7680, 1.10, 8, 44500, 44684
7680, 1.10, 16, 37807, 37925
10240, 1.10, 2, 75675, 75910
10240, 1.10, 4, 75886, 76083
10240, 1.10, 8, 81565, 81854
10240, 1.10, 16, 78362, 78565
12800, 1.10, 2, 103854, 104331
12800, 1.10, 4, 115108, 115425
12800, 1.10, 8, 74917, 75220
12800, 1.10, 16, 113212, 113585
1024, 1.10, 2, 429, 433
1024, 1.10, 4, 690, 694
1024, 1.10, 8, 1027, 1031
1024, 1.10, 16, 358, 361
2048, 1.10, 2, 2148, 2160
2048, 1.10, 4, 3616, 3626
2048, 1.10, 8, 2764, 2777
2048, 1.10, 16, 3375, 3387
4096, 1.10, 2, 11204, 11253
4096, 1.10, 4, 11466, 11501
1024, 0.60, 2, 376, 379
1024, 0.60, 4, 333, 336
1024, 0.60, 8, 441, 445
1024, 0.60, 16, 741, 745
2048, 0.60, 2, 1445, 1456
2048, 0.60, 4, 1470, 1480
2048, 0.60, 8, 1697, 1706
2048, 0.60, 16, 1730, 1740
4096, 0.60, 2, 4766, 4799
4096, 0.60, 4, 6430, 6465
4096, 0.60, 8, 6912, 6946
4096, 0.60, 16, 7664, 7698
7680, 0.60, 2, 18755, 18871
7680, 0.60, 4, 21262, 21379
7680, 0.60, 8, 26460, 26577
7680, 0.60, 16, 48172, 48294
10240, 0.60, 2, 30233, 30445
10240, 0.60, 4, 29915, 30114
10240, 0.60, 8, 33635, 33829
10240, 0.60, 16, 31996, 32185
12800, 0.60, 2, 99692, 100018
12800, 0.60, 4, 51350, 51653
12800, 0.60, 8, 143339, 143650
12800, 0.60, 16, 56327, 56641
1024, 0.60, 2, 297, 300
1024, 0.60, 4, 297, 300
1024, 0.60, 8, 332, 336
1024, 0.60, 16, 462, 465
2048, 0.60, 2, 1406, 1415
2048, 0.60, 4, 1244, 1254
2048, 0.60, 8, 1711, 1720
2048, 0.60, 16, 1253, 1262
4096, 0.60, 2, 4713, 4746
4096, 0.60, 4, 5972, 6006
4096, 0.60, 8, 6765, 6799
4096, 0.60, 16, 7625, 7660
7680, 0.60, 2, 20837, 20954
7680, 0.60, 4, 32687, 32800
7680, 0.60, 8, 26189, 26297
7680, 0.60, 16, 18494, 18606
10240, 0.60, 2, 47970, 48161
10240, 0.60, 4, 55839, 56037
10240, 0.60, 8, 89694, 89891
10240, 0.60, 16, 43976, 44169
12800, 0.60, 2, 69625, 69925
12800, 0.60, 4, 44322, 44624
12800, 0.60, 8, 74840, 75425
12800, 0.60, 16, 74936, 75250
1024, 0.60, 2, 552, 557
1024, 0.60, 4, 321, 324
1024, 0.60, 8, 427, 432
1024, 0.60, 16, 292, 297
2048, 0.60, 2, 2001, 2013
2048, 0.60, 4, 1035, 1045
2048, 0.60, 8, 3303, 3313
2048, 0.60, 16, 1716, 1726
4096, 0.60, 2, 5794, 5829
4096, 0.60, 4, 5960, 5997
4096, 0.60, 8, 13146, 13181
4096, 0.60, 16, 7836, 7871
7680, 0.60, 2, 20101, 20225
7680, 0.60, 4, 31913, 32028
7680, 0.60, 8, 27609, 27720
7680, 0.60, 16, 18326, 18436
10240, 0.60, 2, 50523, 50727
10240, 0.60, 4, 32545, 32739
10240, 0.60, 8, 45230, 45426
10240, 0.60, 16, 49562, 49767
12800, 0.60, 2, 50342, 50652
12800, 0.60, 4, 79858, 80167
12800, 0.60, 8, 127015, 127334
12800, 0.60, 16, 70958, 71281
1024, 0.60, 2, 386, 390
1024, 0.60, 4, 639, 642
1024, 0.60, 8, 735, 739
1024, 0.60, 16, 338, 341
2048, 0.60, 2, 1225, 1235
2048, 0.60, 4, 2137, 2147
2048, 0.60, 8, 3647, 3657
2048, 0.60, 16, 1266, 1276
4096, 0.60, 2, 5577, 5611
4096, 0.60, 4, 5818, 5854
4096, 0.60, 8, 11687, 11722
4096, 0.60, 16, 7696, 7731
7680, 0.60, 2, 27278, 27412
7680, 0.60, 4, 30191, 30307
7680, 0.60, 8, 29049, 29169
7680, 0.60, 16, 18034, 18154
10240, 0.60, 2, 60169, 60374
10240, 0.60, 4, 43534, 43737
10240, 0.60, 8, 42226, 42435
10240, 0.60, 16, 49667, 49874
12800, 0.60, 2, 67015, 67326
12800, 0.60, 4, 49845, 50185
12800, 0.60, 8, 64152, 64473
12800, 0.60, 16, 77406, 77728
1024, 0.60, 2, 349, 353
1024, 0.60, 4, 603, 606
1024, 0.60, 8, 492, 495
1024, 0.60, 16, 775, 778
2048, 0.60, 2, 1083, 1093
2048, 0.60, 4, 3060, 3071
2048, 0.60, 8, 1327, 1338
2048, 0.60, 16, 2923, 2933
4096, 0.60, 2, 7589, 7624
4096, 0.60, 4, 4575, 4609
4096, 0.60, 8, 8695, 8731
4096, 0.60, 16, 8247, 8283
7680, 0.60, 2, 21502, 21625
7680, 0.60, 4, 33425, 33545
7680, 0.60, 8, 21618, 21736
7680, 0.60, 16, 41366, 41476
10240, 0.60, 2, 29746, 29946
10240, 0.60, 4, 30155, 30359
10240, 0.60, 8, 44265, 44467
10240, 0.60, 16, 48099, 48303
12800, 0.60, 2, 53498, 53821
12800, 0.60, 4, 68563, 68887
12800, 0.60, 8, 129041, 129366
12800, 0.60, 16, 76218, 76539
1024, 0.60, 2, 353, 357
1024, 0.60, 4, 295, 299
1024, 0.60, 8, 485, 488
1024, 0.60, 16, 429, 432
2048, 0.60, 2, 1557, 1567
2048, 0.60, 4, 1767, 1777
2048, 0.60, 8, 3032, 3042
2048, 0.60, 16, 1249, 1263
4096, 0.60, 2, 6623, 6657
4096, 0.60, 4, 9024, 9070
4096, 0.60, 8, 7950, 7986
4096, 0.60, 16, 12507, 12539
7680, 0.60, 2, 17141, 17264
7680, 0.60, 4, 24314, 24433
7680, 0.60, 8, 28267, 28396
7680, 0.60, 16, 18612, 18744
10240, 0.60, 2, 43220, 43418
10240, 0.60, 4, 38990, 39196
10240, 0.60, 8, 42863, 43069
10240, 0.60, 16, 49449, 49643
12800, 0.60, 2, 57041, 57374
12800, 0.60, 4, 49690, 50012
12800, 0.60, 8, 100846, 101175
12800, 0.60, 16, 53867, 54197
1024, 0.60, 2, 631, 635
1024, 0.60, 4, 323, 327
1024, 0.60, 8, 328, 331
1024, 0.60, 16, 430, 434
2048, 0.60, 2, 1541, 1551
2048, 0.60, 4, 1745, 1757
2048, 0.60, 8, 1855, 1865
2048, 0.60, 16, 1330, 1341
4096, 0.60, 2, 5117, 5153
4096, 0.60, 4, 7130, 7168
4096, 0.60, 8, 5358, 5393
4096, 0.60, 16, 7830, 7868
7680, 0.60, 2, 20036, 20160
7680, 0.60, 4, 18393, 18504
7680, 0.60, 8, 43312, 43485
7680, 0.60, 16, 27644, 27757
10240, 0.60, 2, 27637, 27825
10240, 0.60, 4, 44773, 44972
10240, 0.60, 8, 51024, 51215
10240, 0.60, 16, 47698, 47899
12800, 0.60, 2, 51148, 51456
12800, 0.60, 4, 71948, 72252
12800, 0.60, 8, 139255, 139561
12800, 0.60, 16, 74443, 74748
1024, 0.60, 2, 325, 329
1024, 0.60, 4, 303, 308
1024, 0.60, 8, 478, 481
1024, 0.60, 16, 434, 438
2048, 0.60, 2, 1062, 1073
2048, 0.60, 4, 2639, 2649
2048, 0.60, 8, 1865, 1875
2048, 0.60, 16, 1800, 1810
4096, 0.60, 2, 4443, 4477
4096, 0.60, 4, 7630, 7665
4096, 0.60, 8, 7975, 8015
4096, 0.60, 16, 7602, 7635
7680, 0.60, 2, 17673, 17790
7680, 0.60, 4, 26380, 26499
7680, 0.60, 8, 42257, 42367
7680, 0.60, 16, 28007, 28118
10240, 0.60, 2, 27594, 27784
10240, 0.60, 4, 44671, 44862
10240, 0.60, 8, 88706, 88897
10240, 0.60, 16, 49876, 50069
12800, 0.60, 2, 49635, 49953
12800, 0.60, 4, 49595, 49904
12800, 0.60, 8, 144731, 145050
12800, 0.60, 16, 72629, 72942
1024, 0.60, 2, 965, 968
1024, 0.60, 4, 312, 315
1024, 0.60, 8, 401, 405
1024, 0.60, 16, 469, 473
2048, 0.60, 2, 1939, 1950
2048, 0.60, 4, 1781, 1791
2048, 0.60, 8, 1734, 1743
2048, 0.60, 16, 1812, 1822
4096, 0.60, 2, 9266, 9301
4096, 0.60, 4, 8320, 8353
4096, 0.60, 8, 5327, 5361
4096, 0.60, 16, 13403, 13437
7680, 0.60, 2, 20474, 20589
7680, 0.60, 4, 17440, 17552
7680, 0.60, 8, 29047, 29161
7680, 0.60, 16, 39833, 39952
10240, 0.60, 2, 31815, 32021
10240, 0.60, 4, 52284, 52481
10240, 0.60, 8, 52460, 52666
10240, 0.60, 16, 50016, 50222
12800, 0.60, 2, 51892, 52195
12800, 0.60, 4, 70862, 71186
12800, 0.60, 8, 116918, 117242
12800, 0.60, 16, 78165, 78479
1024, 0.60, 2, 452, 456
1024, 0.60, 4, 770, 774
1024, 0.60, 8, 714, 718
1024, 0.60, 16, 435, 438
2048, 0.60, 2, 1191, 1200
2048, 0.60, 4, 1870, 1880
2048, 0.60, 8, 1902, 1911
2048, 0.60, 16, 3364, 3374
4096, 0.60, 2, 5681, 5715
4096, 0.60, 4, 5337, 5371
4096, 0.60, 8, 8196, 8231
4096, 0.60, 16, 7641, 7675
7680, 0.60, 2, 25922, 26045
7680, 0.60, 4, 26199, 26311
7680, 0.60, 8, 28776, 28888
7680, 0.60, 16, 18597, 18711
10240, 0.60, 2, 28580, 28782
10240, 0.60, 4, 34402, 34610
10240, 0.60, 8, 46900, 47103
10240, 0.60, 16, 51043, 51246
12800, 0.60, 2, 51734, 52038
12800, 0.60, 4, 51611, 51925
12800, 0.60, 8, 128189, 128503
12800, 0.60, 16, 79191, 79512
1024, 0.60, 2, 907, 911
1024, 0.60, 4, 331, 335
1024, 0.60, 8, 450, 453
1024, 0.60, 16, 473, 477
2048, 0.60, 2, 2257, 2267
2048, 0.60, 4, 1861, 1871
2048, 0.60, 8, 3696, 3705
2048, 0.60, 16, 1824, 1834
4096, 0.60, 2, 5455, 5489
4096, 0.60, 4, 7342, 7376
4096, 0.60, 8, 7912, 7946
4096, 0.60, 16, 6978, 7013
7680, 0.60, 2, 18351, 18467
7680, 0.60, 4, 27304, 27423
7680, 0.60, 8, 27001, 27117
7680, 0.60, 16, 18048, 18164
10240, 0.60, 2, 30293, 30496
10240, 0.60, 4, 31868, 32066
10240, 0.60, 8, 48725, 48930
10240, 0.60, 16, 47459, 47661
12800, 0.60, 2, 60019, 60330
12800, 0.60, 4, 104642, 104945
12800, 0.60, 8, 81271, 81590
12800, 0.60, 16, 51135, 51450
1024, 0.60, 2, 367, 371
1024, 0.60, 4, 420, 423
1024, 0.60, 8, 729, 732
1024, 0.60, 16, 422, 425
2048, 0.60, 2, 1588, 1598
2048, 0.60, 4, 2904, 2913
2048, 0.60, 8, 1930, 1940
2048, 0.60, 16, 1875, 1884
4096, 0.60, 2, 6561, 6596
4096, 0.60, 4, 5502, 5537
4096, 0.60, 8, 5269, 5303
4096, 0.60, 16, 7017, 7060
7680, 0.60, 2, 20610, 20768
7680, 0.60, 4, 18612, 18725
7680, 0.60, 8, 28138, 28251
7680, 0.60, 16, 28380, 28494
10240, 0.60, 2, 32462, 32717
10240, 0.60, 4, 39769, 39967
10240, 0.60, 8, 48750, 48949
10240, 0.60, 16, 46524, 46723
12800, 0.60, 2, 52097, 52400
12800, 0.60, 4, 137273, 137594
12800, 0.60, 8, 77891, 78200
12800, 0.60, 16, 53108, 53416
1024, 0.60, 2, 333, 337
1024, 0.60, 4, 690, 694
1024, 0.60, 8, 735, 739
1024, 0.60, 16, 839, 843
2048, 0.60, 2, 1558, 1569
2048, 0.60, 4, 1690, 1700
2048, 0.60, 8, 1712, 1723
2048, 0.60, 16, 1909, 1920
4096, 0.60, 2, 5904, 5938
4096, 0.60, 4, 12787, 12822
4096, 0.60, 8, 7095, 7129
4096, 0.60, 16, 12001, 12035
7680, 0.60, 2, 18515, 18668
7680, 0.60, 4, 19214, 19328
7680, 0.60, 8, 43638, 43752
7680, 0.60, 16, 26973, 27085
10240, 0.60, 2, 38130, 38334
10240, 0.60, 4, 34287, 34493
10240, 0.60, 8, 34824, 35036
10240, 0.60, 16, 46021, 46219
12800, 0.60, 2, 44774, 45108
12800, 0.60, 4, 67372, 67688
12800, 0.60, 8, 70711, 71041
12800, 0.60, 16, 71544, 71862
1024, 0.60, 2, 485, 488
1024, 0.60, 4, 403, 407
1024, 0.60, 8, 458, 468
1024, 0.60, 16, 449, 452
2048, 0.60, 2, 2655, 2665
2048, 0.60, 4, 1433, 1443
2048, 0.60, 8, 1883, 1893
2048, 0.60, 16, 1931, 1941
4096, 0.60, 2, 5707, 5741
4096, 0.60, 4, 9720, 9755
4096, 0.60, 8, 14547, 14581
4096, 0.60, 16, 7229, 7264
7680, 0.60, 2, 30835, 30955
7680, 0.60, 4, 28230, 28347
7680, 0.60, 8, 29310, 29427
7680, 0.60, 16, 18044, 18160
10240, 0.60, 2, 37185, 37393
10240, 0.60, 4, 37207, 37417
10240, 0.60, 8, 33751, 33951
10240, 0.60, 16, 49173, 49377
12800, 0.60, 2, 49027, 49339
12800, 0.60, 4, 66565, 66888
12800, 0.60, 8, 50444, 50761
12800, 0.60, 16, 72416, 72727
1024, 0.60, 2, 431, 435
1024, 0.60, 4, 314, 317
1024, 0.60, 8, 714, 718
1024, 0.60, 16, 307, 311
2048, 0.60, 2, 2659, 2668
2048, 0.60, 4, 1592, 1602
2048, 0.60, 8, 1243, 1253
2048, 0.60, 16, 1257, 1267
4096, 0.60, 2, 5908, 5943
4096, 0.60, 4, 7542, 7577
4096, 0.60, 8, 7549, 7584
4096, 0.60, 16, 5141, 5177
7680, 0.60, 2, 17897, 18018
7680, 0.60, 4, 28540, 28657
7680, 0.60, 8, 28201, 28316
7680, 0.60, 16, 25879, 25991
10240, 0.60, 2, 37231, 37437
10240, 0.60, 4, 50238, 50441
10240, 0.60, 8, 33988, 34304
10240, 0.60, 16, 48787, 48995
12800, 0.60, 2, 51841, 52172
12800, 0.60, 4, 73843, 74177
12800, 0.60, 8, 122511, 122826
12800, 0.60, 16, 77462, 77778
1024, 0.60, 2, 455, 458
1024, 0.60, 4, 443, 446
1024, 0.60, 8, 321, 324
1024, 0.60, 16, 426, 429
2048, 0.60, 2, 1997, 2008
2048, 0.60, 4, 1313, 1323
2048, 0.60, 8, 1279, 1289
2048, 0.60, 16, 3048, 3057
4096, 0.60, 2, 5246, 5281
4096, 0.60, 4, 7267, 7302
4096, 0.60, 8, 5260, 5303
4096, 0.60, 16, 7397, 7432
7680, 0.60, 2, 24353, 24470
7680, 0.60, 4, 25331, 25456
7680, 0.60, 8, 47474, 47591
7680, 0.60, 16, 42338, 42454
10240, 0.60, 2, 35795, 35991
10240, 0.60, 4, 35990, 36194
10240, 0.60, 8, 46814, 47023
10240, 0.60, 16, 44730, 44935
12800, 0.60, 2, 54607, 54922
12800, 0.60, 4, 53561, 53886
12800, 0.60, 8, 121157, 121479
12800, 0.60, 16, 52536, 52867
1024, 0.60, 2, 979, 982
1024, 0.60, 4, 774, 777
1024, 0.60, 8, 485, 488
1024, 0.60, 16, 472, 476
2048, 0.60, 2, 1482, 1492
2048, 0.60, 4, 1796, 1806
2048, 0.60, 8, 1816, 1826
2048, 0.60, 16, 1411, 1422
4096, 0.60, 2, 8444, 8478
4096, 0.60, 4, 7580, 7614
4096, 0.60, 8, 5297, 5331
4096, 0.60, 16, 7780, 7816
7680, 0.60, 2, 18205, 18327
7680, 0.60, 4, 24076, 24189
7680, 0.60, 8, 36183, 36298
7680, 0.60, 16, 25461, 25573
10240, 0.60, 2, 37372, 37576
10240, 0.60, 4, 44695, 44902
10240, 0.60, 8, 37443, 37646
10240, 0.60, 16, 45931, 46166
12800, 0.60, 2, 62103, 62437
12800, 0.60, 4, 86328, 86648
12800, 0.60, 8, 67250, 67581
12800, 0.60, 16, 77384, 77707
1024, 0.60, 2, 288, 291
1024, 0.60, 4, 327, 331
1024, 0.60, 8, 348, 361
1024, 0.60, 16, 855, 858
2048, 0.60, 2, 2842, 2852
2048, 0.60, 4, 2351, 2361
2048, 0.60, 8, 1935, 1946
2048, 0.60, 16, 1262, 1272
4096, 0.60, 2, 7792, 7827
4096, 0.60, 4, 5949, 5984
4096, 0.60, 8, 4903, 4938
4096, 0.60, 16, 12234, 12269
7680, 0.60, 2, 18219, 18336
7680, 0.60, 4, 21962, 22080
7680, 0.60, 8, 17841, 17958
7680, 0.60, 16, 18830, 18951
10240, 0.60, 2, 51453, 51663
10240, 0.60, 4, 34958, 35168
10240, 0.60, 8, 72795, 73004
10240, 0.60, 16, 47720, 47924
12800, 0.60, 2, 67731, 68058
12800, 0.60, 4, 64532, 64869
12800, 0.60, 8, 63965, 64290
12800, 0.60, 16, 76493, 76803
1024, 0.60, 2, 349, 353
1024, 0.60, 4, 734, 737
1024, 0.60, 8, 762, 765
1024, 0.60, 16, 293, 297
2048, 0.60, 2, 1067, 1077
2048, 0.60, 4, 1122, 1143
2048, 0.60, 8, 1176, 1186
2048, 0.60, 16, 2901, 2911
4096, 0.60, 2, 4867, 4902
4096, 0.60, 4, 9410, 9446
4096, 0.60, 8, 5029, 5065
4096, 0.60, 16, 7315, 7351
7680, 0.60, 2, 30638, 30758
7680, 0.60, 4, 16335, 16506
7680, 0.60, 8, 25184, 25300
7680, 0.60, 16, 43157, 43273
10240, 0.60, 2, 49420, 49624
10240, 0.60, 4, 52611, 52815
10240, 0.60, 8, 32977, 33193
10240, 0.60, 16, 87711, 87916
12800, 0.60, 2, 83162, 83478
12800, 0.60, 4, 97448, 97766
12800, 0.60, 8, 49657, 49982
12800, 0.60, 16, 72462, 72790
1024, 0.60, 2, 403, 406
1024, 0.60, 4, 465, 468
1024, 0.60, 8, 480, 483
1024, 0.60, 16, 471, 475
2048, 0.60, 2, 1553, 1563
2048, 0.60, 4, 1736, 1745
2048, 0.60, 8, 1822, 1832
2048, 0.60, 16, 1806, 1815
4096, 0.60, 2, 7683, 7718
4096, 0.60, 4, 8588, 8625
4096, 0.60, 8, 8008, 8044
4096, 0.60, 16, 7845, 7880
7680, 0.60, 2, 19942, 20062
7680, 0.60, 4, 37244, 37358
7680, 0.60, 8, 29705, 29818
7680, 0.60, 16, 26238, 26357
10240, 0.60, 2, 45734, 45947
10240, 0.60, 4, 36030, 36245
10240, 0.60, 8, 44857, 45070
10240, 0.60, 16, 34252, 34469
12800, 0.60, 2, 48005, 48345
12800, 0.60, 4, 71984, 72323
12800, 0.60, 8, 53954, 54270
12800, 0.60, 16, 77049, 77379
1024, 0.60, 2, 498, 501
1024, 0.60, 4, 569, 572
1024, 0.60, 8, 422, 426
1024, 0.60, 16, 723, 727
2048, 0.60, 2, 1292, 1302
2048, 0.60, 4, 2259, 2268
2048, 0.60, 8, 1913, 1924
2048, 0.60, 16, 1261, 1271
4096, 0.60, 2, 5021, 5056
4096, 0.60, 4, 6684, 6720
4096, 0.60, 8, 5752, 5788
4096, 0.60, 16, 7425, 7460
7680, 0.60, 2, 24861, 24978
7680, 0.60, 4, 20160, 20279
7680, 0.60, 8, 26329, 26447
7680, 0.60, 16, 49367, 49498
10240, 0.60, 2, 52378, 52584
10240, 0.60, 4, 62604, 62813
10240, 0.60, 8, 44015, 44221
10240, 0.60, 16, 45766, 45974
12800, 0.60, 2, 85752, 86053
12800, 0.60, 4, 46153, 46454
12800, 0.60, 8, 56158, 56483
12800, 0.60, 16, 55737, 56057
1024, 0.60, 2, 433, 437
1024, 0.60, 4, 648, 651
1024, 0.60, 8, 478, 481
1024, 0.60, 16, 736, 739
2048, 0.60, 2, 1788, 1798
2048, 0.60, 4, 2025, 2035
2048, 0.60, 8, 1853, 1863
2048, 0.60, 16, 1860, 1869
4096, 0.60, 2, 5624, 5656
4096, 0.60, 4, 6230, 6267
4096, 0.60, 8, 7140, 7178
4096, 0.60, 16, 7270, 7319
7680, 0.60, 2, 26056, 26173
7680, 0.60, 4, 18480, 18590
7680, 0.60, 8, 28533, 28646
7680, 0.60, 16, 47393, 47507
10240, 0.60, 2, 43484, 43689
10240, 0.60, 4, 73148, 73351
10240, 0.60, 8, 51712, 51918
10240, 0.60, 16, 49530, 49735
12800, 0.60, 2, 66490, 66788
12800, 0.60, 4, 72462, 72794
12800, 0.60, 8, 53625, 53953
12800, 0.60, 16, 117103, 117435
1024, 0.60, 2, 283, 287
1024, 0.60, 4, 391, 395
1024, 0.60, 8, 417, 420
1024, 0.60, 16, 465, 469
2048, 0.60, 2, 1321, 1331
2048, 0.60, 4, 2951, 2961
2048, 0.60, 8, 2804, 2814
2048, 0.60, 16, 1197, 1208
4096, 0.60, 2, 5001, 5036
4096, 0.60, 4, 11556, 11589
4096, 0.60, 8, 5248, 5286
4096, 0.60, 16, 7444, 7490
7680, 0.60, 2, 20529, 20640
7680, 0.60, 4, 42828, 42940
7680, 0.60, 8, 50871, 50984
7680, 0.60, 16, 39201, 39320
10240, 0.60, 2, 36931, 37140
10240, 0.60, 4, 40572, 40781
10240, 0.60, 8, 44988, 45195
10240, 0.60, 16, 73094, 73290
12800, 0.60, 2, 57955, 58279
12800, 0.60, 4, 72060, 72355
12800, 0.60, 8, 72336, 72631
12800, 0.60, 16, 80003, 80319
1024, 0.60, 2, 409, 413
1024, 0.60, 4, 297, 300
1024, 0.60, 8, 423, 426
1024, 0.60, 16, 484, 490
2048, 0.60, 2, 1479, 1489
2048, 0.60, 4, 1714, 1724
2048, 0.60, 8, 2757, 2767
