512, 16, 3268.000000
1024, 16, 8436.000000
1024, 16, 8087.000000
1024, 16, 8054.000000
1024, 16, 8455.000000
1024, 16, 8094.000000
1024, 16, 7988.000000
1024, 16, 8659.000000
1024, 16, 8521.000000
1024, 16, 8127.000000
1024, 16, 11408.000000
1024, 16, 12094.000000
1024, 16, 20111.000000
1024, 16, 11083.000000
1024, 16, 9173.000000
1024, 16, 8724.000000
1024, 16, 7984.000000
1024, 16, 8949.000000
1024, 16, 9263.000000
1024, 16, 8008.000000
1024, 16, 8569.000000
1024, 16, 9204.000000
1024, 16, 8003.000000
1024, 16, 8428.000000
1024, 16, 8467.000000
1024, 16, 8856.000000
1024, 16, 25708.000000
1024, 16, 11280.000000
1024, 16, 10149.000000
1024, 16, 11226.000000
1024, 16, 10349.000000
2048, 16, 27050.000000
2048, 16, 28944.000000
2048, 16, 32790.000000
2048, 16, 31954.000000
2048, 16, 27980.000000
2048, 16, 35381.000000
2048, 16, 33984.000000
2048, 16, 29268.000000
2048, 16, 28194.000000
2048, 16, 29391.000000
2048, 16, 25821.000000
2048, 16, 33455.000000
2048, 16, 27959.000000
2048, 16, 23744.000000
2048, 16, 33122.000000
2048, 16, 28463.000000
2048, 16, 27001.000000
2048, 16, 32709.000000
2048, 16, 27773.000000
2048, 16, 62070.000000
2048, 16, 25078.000000
2048, 16, 25985.000000
2048, 16, 25172.000000
2048, 16, 25092.000000
2048, 16, 25139.000000
2048, 16, 27690.000000
2048, 16, 27237.000000
2048, 16, 27897.000000
2048, 16, 26441.000000
2048, 16, 39577.000000
4096, 16, 101687.000000
4096, 16, 99254.000000
4096, 16, 111710.000000
4096, 16, 97962.000000
4096, 16, 107398.000000
4096, 16, 98142.000000
4096, 16, 103894.000000
4096, 16, 96712.000000
4096, 16, 105270.000000
4096, 16, 95567.000000
4096, 16, 105780.000000
4096, 16, 94743.000000
4096, 16, 103724.000000
4096, 16, 97382.000000
4096, 16, 104853.000000
4096, 16, 99525.000000
4096, 16, 113343.000000
4096, 16, 105641.000000
4096, 16, 93305.000000
4096, 16, 128463.000000
4096, 16, 100713.000000
4096, 16, 105091.000000
4096, 16, 100504.000000
4096, 16, 104689.000000
4096, 16, 95024.000000
4096, 16, 115889.000000
4096, 16, 107611.000000
4096, 16, 97945.000000
4096, 16, 115893.000000
4096, 16, 106252.000000
8192, 16, 369549.000000
8192, 16, 353005.000000
8192, 16, 374084.000000
8192, 16, 332850.000000
8192, 16, 361574.000000
8192, 16, 360170.000000
8192, 16, 388345.000000
8192, 16, 367271.000000
8192, 16, 384962.000000
8192, 16, 384523.000000
8192, 16, 384469.000000
8192, 16, 358986.000000
8192, 16, 356547.000000
8192, 16, 353336.000000
8192, 16, 350153.000000
8192, 16, 360136.000000
8192, 16, 369672.000000
8192, 16, 384820.000000
8192, 16, 341786.000000
8192, 16, 361393.000000
8192, 16, 369708.000000
8192, 16, 344880.000000
8192, 16, 359709.000000
8192, 16, 356581.000000
8192, 16, 342595.000000
8192, 16, 354373.000000
8192, 16, 351281.000000
8192, 16, 350457.000000
8192, 16, 352846.000000
8192, 16, 376872.000000
10240, 16, 541370.000000
10240, 16, 540983.000000
10240, 16, 612706.000000
10240, 16, 545051.000000
10240, 16, 604741.000000
10240, 16, 611935.000000
10240, 16, 527064.000000
10240, 16, 569109.000000
10240, 16, 575907.000000
10240, 16, 579637.000000
10240, 16, 573037.000000
10240, 16, 560859.000000
10240, 16, 565805.000000
10240, 16, 564561.000000
10240, 16, 561658.000000
10240, 16, 560919.000000
10240, 16, 560995.000000
10240, 16, 566134.000000
10240, 16, 565025.000000
10240, 16, 563458.000000
10240, 16, 578202.000000
10240, 16, 589469.000000
10240, 16, 559974.000000
10240, 16, 560492.000000
10240, 16, 560522.000000
10240, 16, 559053.000000
10240, 16, 560345.000000
10240, 16, 561511.000000
10240, 16, 559570.000000
10240, 16, 567313.000000
256, 32, 1006.000000
256, 32, 1003.000000
256, 32, 1010.000000
256, 32, 1004.000000
256, 32, 1025.000000
256, 32, 1006.000000
256, 32, 1003.000000
256, 32, 1003.000000
256, 32, 1030.000000
256, 32, 1011.000000
256, 32, 1006.000000
256, 32, 1002.000000
256, 32, 1000.000000
256, 32, 997.000000
256, 32, 1013.000000
256, 32, 999.000000
256, 32, 1021.000000
256, 32, 998.000000
256, 32, 1034.000000
256, 32, 995.000000
256, 32, 1010.000000
256, 32, 1032.000000
256, 32, 989.000000
256, 32, 1003.000000
256, 32, 1013.000000
256, 32, 1003.000000
256, 32, 1006.000000
256, 32, 999.000000
256, 32, 1005.000000
256, 32, 997.000000
512, 32, 3300.000000
512, 32, 3355.000000
512, 32, 3288.000000
512, 32, 3301.000000
512, 32, 3297.000000
512, 32, 3348.000000
512, 32, 3307.000000
512, 32, 3471.000000
512, 32, 3322.000000
512, 32, 3302.000000
512, 32, 3293.000000
512, 32, 3304.000000
512, 32, 3299.000000
512, 32, 3449.000000
512, 32, 3319.000000
512, 32, 3306.000000
512, 32, 3318.000000
512, 32, 3399.000000
512, 32, 3306.000000
512, 32, 3284.000000
512, 32, 3353.000000
512, 32, 3378.000000
512, 32, 3410.000000
512, 32, 3257.000000
512, 32, 3277.000000
512, 32, 3269.000000
512, 32, 3328.000000
512, 32, 3333.000000
512, 32, 3289.000000
512, 32, 3429.000000
1024, 32, 8744.000000
1024, 32, 8883.000000
1024, 32, 8879.000000
1024, 32, 9052.000000
1024, 32, 9047.000000
1024, 32, 8769.000000
1024, 32, 8815.000000
1024, 32, 8829.000000
1024, 32, 8742.000000
1024, 32, 8707.000000
1024, 32, 8686.000000
1024, 32, 8754.000000
1024, 32, 8714.000000
1024, 32, 8756.000000
1024, 32, 8777.000000
1024, 32, 8792.000000
1024, 32, 8745.000000
1024, 32, 9100.000000
1024, 32, 9196.000000
1024, 32, 9518.000000
1024, 32, 9508.000000
1024, 32, 8771.000000
1024, 32, 9131.000000
1024, 32, 8869.000000
1024, 32, 8900.000000
1024, 32, 8781.000000
1024, 32, 8905.000000
1024, 32, 8611.000000
1024, 32, 8584.000000
1024, 32, 8582.000000
2048, 32, 27520.000000
2048, 32, 26665.000000
2048, 32, 27105.000000
2048, 32, 27217.000000
2048, 32, 28366.000000
2048, 32, 30336.000000
2048, 32, 30184.000000
2048, 32, 29238.000000
2048, 32, 29570.000000
2048, 32, 27501.000000
2048, 32, 27439.000000
2048, 32, 28260.000000
2048, 32, 28310.000000
2048, 32, 27371.000000
2048, 32, 28019.000000
2048, 32, 28278.000000
2048, 32, 28014.000000
2048, 32, 28161.000000
2048, 32, 28737.000000
2048, 32, 28779.000000
2048, 32, 28318.000000
2048, 32, 28292.000000
2048, 32, 28302.000000
2048, 32, 29628.000000
2048, 32, 29285.000000
2048, 32, 28229.000000
2048, 32, 28264.000000
2048, 32, 26552.000000
2048, 32, 28278.000000
2048, 32, 27685.000000
4096, 32, 107529.000000
4096, 32, 104679.000000
4096, 32, 103519.000000
4096, 32, 108622.000000
4096, 32, 108001.000000
4096, 32, 105013.000000
4096, 32, 115190.000000
4096, 32, 107608.000000
4096, 32, 105808.000000
4096, 32, 105575.000000
4096, 32, 104194.000000
4096, 32, 107767.000000
4096, 32, 107541.000000
4096, 32, 103263.000000
4096, 32, 107313.000000
4096, 32, 106826.000000
4096, 32, 104069.000000
4096, 32, 109573.000000
4096, 32, 107032.000000
4096, 32, 103710.000000
4096, 32, 111145.000000
4096, 32, 105103.000000
4096, 32, 110806.000000
4096, 32, 107935.000000
4096, 32, 109492.000000
4096, 32, 104350.000000
4096, 32, 107333.000000
4096, 32, 108841.000000
4096, 32, 104104.000000
4096, 32, 103978.000000
8192, 32, 402006.000000
8192, 32, 402328.000000
8192, 32, 404035.000000
8192, 32, 408798.000000
8192, 32, 405650.000000
8192, 32, 410970.000000
8192, 32, 408479.000000
8192, 32, 405537.000000
8192, 32, 400294.000000
8192, 32, 400142.000000
8192, 32, 401525.000000
8192, 32, 391275.000000
8192, 32, 402745.000000
8192, 32, 401554.000000
8192, 32, 400454.000000
8192, 32, 402318.000000
8192, 32, 402132.000000
8192, 32, 403240.000000
8192, 32, 403137.000000
8192, 32, 420318.000000
8192, 32, 405975.000000
8192, 32, 411607.000000
8192, 32, 400588.000000
8192, 32, 401464.000000
8192, 32, 400869.000000
8192, 32, 402744.000000
8192, 32, 400785.000000
8192, 32, 401101.000000
8192, 32, 394508.000000
8192, 32, 402968.000000
10240, 32, 648417.000000
10240, 32, 636665.000000
10240, 32, 632705.000000
10240, 32, 642724.000000
10240, 32, 630936.000000
10240, 32, 628449.000000
10240, 32, 627927.000000
10240, 32, 630917.000000
10240, 32, 631051.000000
10240, 32, 628263.000000
10240, 32, 633122.000000
10240, 32, 633030.000000
10240, 32, 642212.000000
10240, 32, 654075.000000
10240, 32, 631189.000000
10240, 32, 639187.000000
10240, 32, 629148.000000
10240, 32, 628664.000000
10240, 32, 630667.000000
10240, 32, 629517.000000
10240, 32, 629417.000000
10240, 32, 629829.000000
10240, 32, 627662.000000
10240, 32, 630912.000000
10240, 32, 633915.000000
10240, 32, 643834.000000
10240, 32, 633122.000000
10240, 32, 634908.000000
10240, 32, 629326.000000
10240, 32, 630315.000000
